08923: Maritime transport statistics. Cargo and number of units, by commodity, flag, loaded/unloaded, domestic/foreign, quarter, contents and port;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
commodity;flag;loaded/unloaded;domestic/foreign;quarter;contents;Fredrikstad (Borg);Moss;Oslo;Drammen;Tønsberg;Sandefjord;Larvik;Porsgrunn (Grenland);Kristiansand;Farsund;Kvinesdal;Egersund;Stavanger;Sauda;Haugesund (Karmsund);Bergen and Omland;Florø;Svelgen (Bremanger);Måløy (Nordfjord);Ålesund;Molde;Kristiansund;Trondheim;Verdal;Brønnøysund (Brønnøy);Helgeland havn;Mo i Rana;Bodø;Narvik;Harstad;Tromsø;Hammerfest;Sveagruva;Kirkenes;Norway - Unspecified, quarterly survey
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2017K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2017K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2017K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2018K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2018K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2018K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2018K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2019K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2019K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2019K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2019K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2020K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2020K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2020K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2020K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2021K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Unloaded;Unknown;2021K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2012K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;1725;7900;0;0;0;523;0;0;0;0;0;0;0;0;0;0;0;0;0;11828;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2012K2;Cargo (tonnes);0;0;3010;0;0;0;2527;0;0;0;0;80;0;0;5942;0;979;2061;0;0;0;0;0;0;0;0;0;0;0;0;1768;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2012K3;Cargo (tonnes);842;0;0;0;0;0;5794;0;0;0;0;300;1000;0;7774;0;0;276;0;0;0;0;0;0;0;0;0;0;854;0;1427;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2012K4;Cargo (tonnes);0;0;3792;0;0;0;7442;0;0;0;0;0;825;0;1600;0;0;131;0;0;0;0;0;0;0;0;0;0;1146;0;5625;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2013K1;Cargo (tonnes);0;0;0;0;0;0;3633;0;0;0;0;0;0;0;982;2;170;87;0;0;0;0;0;0;0;0;0;0;575;0;3694;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2013K2;Cargo (tonnes);2889;0;3770;0;0;0;5162;0;0;0;0;0;0;0;3660;7;0;0;0;0;0;0;0;0;0;0;0;0;792;0;3585;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2013K3;Cargo (tonnes);4303;0;0;0;0;0;0;0;0;0;0;0;0;0;2563;13;0;98;0;0;0;0;2979;0;0;0;0;0;0;0;111423;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2013K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;540;0;0;1118;0;540;60;0;0;0;0;10;0;0;0;0;0;0;0;12664;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2014K1;Cargo (tonnes);0;0;0;0;0;0;2462;0;0;0;0;200;0;0;320;0;0;0;0;0;0;0;148;0;0;0;0;0;0;0;4816;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2014K2;Cargo (tonnes);850;0;3621;0;0;0;1100;0;0;0;0;0;1200;0;1600;0;0;165;0;0;0;0;112;0;0;0;0;0;0;0;2109;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2014K3;Cargo (tonnes);0;0;0;0;0;0;200;0;0;0;0;0;0;0;8674;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;3090;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2014K4;Cargo (tonnes);4099;0;0;0;0;0;0;0;0;0;0;0;0;0;2177;0;546;63;0;0;0;0;55;0;0;0;0;0;0;0;6687;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2015K1;Cargo (tonnes);0;0;0;0;0;0;3184;0;0;0;0;265;0;0;270;0;0;0;0;0;0;0;366;0;0;0;0;0;0;0;7172;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2015K2;Cargo (tonnes);893;0;0;1929;0;0;7167;0;0;0;0;647;0;0;10258;0;0;23;0;0;0;0;506;0;0;0;0;44;0;0;14475;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2015K3;Cargo (tonnes);2207;0;0;0;0;0;4069;0;0;0;0;0;0;0;1860;0;0;50;0;0;0;0;519;0;0;0;0;0;4504;0;20806;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2015K4;Cargo (tonnes);0;0;0;2318;0;0;10540;0;0;0;0;529;0;0;4668;0;330;687;0;0;0;0;289;0;0;0;0;0;1313;0;34119;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2016K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;11221;0;479;0;0;0;0;0;277;0;0;0;0;0;0;0;163;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2016K2;Cargo (tonnes);0;0;0;0;0;0;1908;0;0;0;0;0;0;0;451;2;608;0;0;0;0;0;31858;0;0;0;0;0;1982;0;30;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2016K3;Cargo (tonnes);0;0;0;0;0;0;2179;0;0;0;0;230;0;0;3277;0;2173;200;0;0;0;0;524;0;0;0;0;0;0;0;30;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2016K4;Cargo (tonnes);0;0;0;0;0;0;3792;0;0;0;0;0;0;0;300;0;4190;40;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2017K1;Cargo (tonnes);0;0;0;0;0;0;926;0;0;0;0;40;63;0;1894;0;4000;1743;0;0;0;0;271;0;0;0;0;0;0;0;75;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2017K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3286;0;71;0;0;0;122;0;0;0;0;126;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2017K3;Cargo (tonnes);0;0;0;0;0;0;1066;0;0;0;0;0;32308;0;2816;0;7942;0;0;0;0;0;188;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2017K4;Cargo (tonnes);0;0;0;0;0;0;658;0;0;0;0;59;0;0;13161;0;5449;0;0;2087;0;0;133;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2018K1;Cargo (tonnes);0;0;2583;0;0;0;0;0;0;0;0;0;0;0;8266;0;526;0;0;0;0;0;647;0;0;0;0;224;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2018K2;Cargo (tonnes);0;0;0;0;0;0;275;0;0;0;0;0;432;0;12453;0;919;0;0;0;0;0;717;0;0;0;0;307;21;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2018K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;8643;0;7273;0;0;0;0;0;511;0;0;0;54;250;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2018K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;7313;0;5783;0;0;0;0;0;91;0;0;0;133;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2019K1;Cargo (tonnes);2501;0;0;0;0;0;194;0;0;0;0;0;0;0;0;0;3427;0;130;0;0;0;430;0;0;0;0;210;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2019K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;1131;0;13762;0;0;0;0;0;467;0;0;0;202;404;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2019K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;44556;0;0;0;0;0;1091;0;0;0;548;168;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2019K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;0;25964;25;0;0;0;0;123;0;0;0;111;177;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2020K1;Cargo (tonnes);0;0;0;0;0;0;793;0;0;0;0;0;0;0;783;0;20715;0;0;0;0;0;663;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2020K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14091;0;0;0;0;0;493;0;0;0;335;0;0;0;0;0;0;0;3872
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2020K3;Cargo (tonnes);0;0;0;0;0;0;772;0;0;0;0;0;0;0;140;0;3853;0;0;0;0;0;507;0;0;0;32;0;0;0;0;0;0;0;12383
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2020K4;Cargo (tonnes);1225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4184;68;0;0;0;0;238;0;0;0;99;0;0;0;0;0;0;0;3053
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2021K1;Cargo (tonnes);1304;0;0;0;0;0;1304;0;0;0;0;409;0;0;0;0;2759;0;0;0;0;0;807;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Domestic;2021K2;Cargo (tonnes);2517;0;0;0;0;0;0;0;0;0;0;0;0;0;2108;0;3276;0;0;0;0;0;741;0;0;0;212;0;0;78;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2012K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2012K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2012K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;1137;0;0;0;0;0;1096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2012K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2013K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2013K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2013K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2013K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;1502;0;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2014K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2014K2;Cargo (tonnes);514;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2014K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2014K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2015K1;Cargo (tonnes);4303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2015K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2015K3;Cargo (tonnes);1567;0;0;2187;0;0;2111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2015K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;1355;0;0;0;0;2633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2016K1;Cargo (tonnes);2469;0;0;0;0;0;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2016K2;Cargo (tonnes);0;0;0;0;0;0;2602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2016K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;176;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2016K4;Cargo (tonnes);0;0;0;3005;0;0;3006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2017K1;Cargo (tonnes);0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2017K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2017K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2017K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2018K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2018K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2018K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;1238;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2018K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2019K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;143;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2019K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2019K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2019K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2020K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2020K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2020K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2020K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2021K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Foreign;2021K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2012K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2012K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2012K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2012K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2013K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2013K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2013K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2013K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2014K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2014K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2014K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2014K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2015K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1133;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2015K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15080;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2015K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11292;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2015K4;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2016K1;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2016K2;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Agricultural products, forestry products, fishing products;Norge NOR;Loaded;Unknown;2016K3;Cargo (tonnes);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0
